Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SingleSwingLearning,0.649,24442.310,73.660,10245,-0.004
SingleSwingLearning,0.644,24528.827,76.039,10282,-0.004
SingleSwingLearning,0.629,24610.850,71.379,10265,-0.003
SingleSwingLearning,0.632,24696.753,75.010,10253,-0.003
SingleSwingLearning,0.624,24780.477,72.697,10282,-0.003
SingleSwingLearning,0.635,24864.304,73.448,10267,-0.003
SingleSwingLearning,0.644,24944.348,69.586,10270,-0.002
SingleSwingLearning,0.656,25028.307,73.359,10255,-0.002
SingleSwingLearning,0.629,25110.848,72.330,10241,-0.002
SingleSwingLearning,0.645,25190.362,69.877,10259,-0.001
SingleSwingLearning,0.648,25270.550,69.867,10252,-0.001
SingleSwingLearning,0.630,25351.646,70.594,10248,-0.001
SingleSwingLearning,0.633,25434.737,72.988,10268,-0.000
SingleSwingLearning,0.639,25515.154,71.177,10260,0.000
SingleSwingLearning,0.620,25595.072,70.675,10298,0.000
SingleSwingLearning,0.635,25673.702,68.984,10303,0.000
SingleSwingLearning,0.659,25760.744,76.743,10268,0.001
SingleSwingLearning,0.646,25846.909,75.495,10256,0.001
SingleSwingLearning,0.625,25934.731,77.472,10300,0.001
SingleSwingLearning,0.626,26021.802,76.523,10279,0.002
SingleSwingLearning,0.652,26106.771,74.433,10262,0.002
SingleSwingLearning,0.643,26192.154,74.743,10260,0.002
SingleSwingLearning,0.620,26282.081,79.274,10256,0.003
SingleSwingLearning,0.619,26369.522,77.285,10278,0.003
SingleSwingLearning,0.619,26455.003,75.285,10255,0.003
SingleSwingLearning,0.640,26540.486,75.186,10252,0.003
SingleSwingLearning,0.641,26626.432,75.447,10241,0.004
SingleSwingLearning,0.649,26713.490,76.526,10268,0.004
SingleSwingLearning,0.642,26796.288,73.262,10247,0.004
SingleSwingLearning,0.608,26880.733,73.988,10247,0.004
SingleSwingLearning,0.634,26966.714,75.770,10294,0.005
SingleSwingLearning,0.621,27051.507,73.961,10243,0.005
SingleSwingLearning,0.642,27141.275,79.300,10299,0.005
SingleSwingLearning,0.627,27229.160,77.049,10251,0.005
SingleSwingLearning,0.653,27314.977,74.763,10241,0.006
SingleSwingLearning,0.645,27396.322,71.131,10253,0.006
SingleSwingLearning,0.602,27475.548,68.712,10266,0.006
SingleSwingLearning,0.620,27553.179,67.200,10266,0.006
SingleSwingLearning,0.633,27629.907,66.645,10254,0.006
SingleSwingLearning,0.594,27715.191,75.365,10261,0.007
SingleSwingLearning,0.663,27804.392,78.320,10244,0.007
SingleSwingLearning,0.628,27892.627,77.267,10295,0.007
SingleSwingLearning,0.653,27981.219,77.950,10242,0.007
SingleSwingLearning,0.640,28066.581,74.813,10269,0.008
SingleSwingLearning,0.622,28153.307,75.755,10245,0.008
SingleSwingLearning,0.723,28243.816,79.801,10255,0.008
SingleSwingLearning,0.651,28331.891,77.387,10253,0.008
SingleSwingLearning,0.620,28418.354,75.988,10286,0.009
SingleSwingLearning,0.651,28508.157,78.836,10266,0.009
SingleSwingLearning,0.641,28596.785,78.012,10242,0.009
SingleSwingLearning,0.620,28681.230,73.729,10265,0.009
SingleSwingLearning,0.681,28764.474,73.092,10263,0.010
SingleSwingLearning,0.594,28847.492,72.737,10241,0.010
SingleSwingLearning,0.640,28927.712,69.655,10271,0.010
SingleSwingLearning,0.617,29008.926,70.801,10273,0.011
SingleSwingLearning,0.626,29098.750,79.848,10259,0.011
SingleSwingLearning,0.643,29189.413,80.372,10272,0.011
SingleSwingLearning,0.628,29277.122,77.769,10294,0.011
SingleSwingLearning,0.623,29359.638,72.321,10282,0.012
SingleSwingLearning,0.656,29446.342,76.138,10297,0.012
SingleSwingLearning,0.647,29527.606,70.766,10274,0.012
SingleSwingLearning,0.601,29610.033,71.838,10245,0.012
SingleSwingLearning,0.606,29693.768,73.075,10265,0.013
SingleSwingLearning,0.653,29780.740,76.495,10287,0.013
SingleSwingLearning,0.618,29863.822,72.606,10260,0.013
SingleSwingLearning,0.619,29942.255,67.917,10268,0.013
SingleSwingLearning,0.641,30022.043,69.050,10251,0.014
SingleSwingLearning,0.644,30104.843,71.456,10272,0.014
SingleSwingLearning,0.649,30186.287,70.170,10251,0.014
SingleSwingLearning,0.629,30265.988,68.438,10243,0.015
SingleSwingLearning,0.646,30347.243,69.956,10244,0.015
SingleSwingLearning,0.625,30428.568,70.000,10246,0.015
SingleSwingLearning,0.655,30510.359,70.648,10298,0.015
SingleSwingLearning,0.604,30593.041,71.505,10273,0.016
SingleSwingLearning,0.635,30678.091,74.020,10261,0.016
SingleSwingLearning,0.643,30768.520,79.587,10241,0.016
SingleSwingLearning,0.616,30859.267,79.818,10268,0.016
SingleSwingLearning,0.634,30948.230,78.062,10297,0.017
SingleSwingLearning,0.632,31032.575,73.740,10244,0.017
SingleSwingLearning,0.616,31119.717,76.517,10251,0.017
SingleSwingLearning,0.624,31202.413,72.258,10249,0.017
SingleSwingLearning,0.639,31284.063,71.464,10246,0.017
SingleSwingLearning,0.644,31368.232,73.891,10282,0.018
SingleSwingLearning,0.646,31450.558,71.496,10278,0.018
SingleSwingLearning,0.644,31535.632,75.610,10257,0.018
SingleSwingLearning,0.635,31617.626,72.579,10251,0.018
SingleSwingLearning,0.633,31696.197,69.110,10286,0.019
SingleSwingLearning,0.626,31787.886,81.816,10248,0.019
SingleSwingLearning,0.598,31878.506,80.740,10268,0.019
SingleSwingLearning,0.701,31967.709,79.436,10273,0.019
SingleSwingLearning,0.651,32055.751,77.709,10285,0.020
SingleSwingLearning,0.615,32148.325,81.795,10266,0.020
SingleSwingLearning,0.643,32237.098,78.095,10269,0.020
SingleSwingLearning,0.612,32325.099,78.319,10252,0.020
SingleSwingLearning,0.623,32411.678,77.113,10248,0.021
SingleSwingLearning,0.626,32502.578,80.308,10291,0.021
SingleSwingLearning,0.619,32590.463,77.427,10253,0.021
SingleSwingLearning,0.620,32672.980,72.848,10276,0.021
SingleSwingLearning,0.605,32753.926,71.127,10305,0.022
SingleSwingLearning,0.607,32842.544,79.244,10282,0.022
SingleSwingLearning,0.618,32930.400,77.881,10246,0.022
SingleSwingLearning,0.614,33021.915,80.678,10264,0.023
SingleSwingLearning,0.652,33106.248,74.799,10291,0.023
SingleSwingLearning,0.622,33191.756,75.926,10247,0.023
SingleSwingLearning,0.623,33277.419,75.655,10245,0.023
SingleSwingLearning,0.616,33370.771,83.189,10253,0.024
SingleSwingLearning,0.670,33460.876,79.265,10275,0.024
SingleSwingLearning,0.616,33552.457,81.122,10242,0.024
SingleSwingLearning,0.618,33635.805,73.710,10257,0.024
SingleSwingLearning,0.610,33715.317,70.077,10249,0.025
SingleSwingLearning,0.627,33805.785,80.629,10280,0.025
SingleSwingLearning,0.625,33899.229,82.685,10249,0.025
SingleSwingLearning,0.659,33986.893,77.537,10288,0.025
SingleSwingLearning,0.607,34068.321,71.882,10249,0.026
SingleSwingLearning,0.617,34149.708,71.406,10288,0.026
SingleSwingLearning,0.600,34228.594,69.542,10252,0.026
SingleSwingLearning,0.629,34308.983,70.967,10296,0.026
SingleSwingLearning,0.615,34390.520,71.327,10271,0.027
SingleSwingLearning,0.649,34485.852,82.689,10284,0.027
SingleSwingLearning,0.658,34579.108,82.458,10248,0.027
SingleSwingLearning,0.617,34669.590,79.580,10250,0.027
SingleSwingLearning,0.661,34756.479,76.508,10250,0.027
SingleSwingLearning,0.622,34843.926,77.608,10246,0.028
SingleSwingLearning,0.610,34929.215,74.775,10263,0.028
SingleSwingLearning,0.640,35015.153,75.655,10270,0.028
SingleSwingLearning,0.616,35104.541,79.200,10254,0.028
SingleSwingLearning,0.643,35196.591,81.167,10281,0.028
SingleSwingLearning,0.609,35286.036,79.218,10248,0.029
SingleSwingLearning,0.608,35370.455,74.457,10254,0.029
SingleSwingLearning,0.655,35457.735,77.344,10256,0.029
SingleSwingLearning,0.657,35543.478,74.986,10242,0.029
SingleSwingLearning,0.652,35626.131,72.880,10269,0.029
SingleSwingLearning,0.643,35708.818,73.388,10261,0.030
SingleSwingLearning,0.640,35789.731,71.608,10286,0.030
SingleSwingLearning,0.654,35873.440,73.347,10297,0.030
SingleSwingLearning,0.618,35961.989,78.564,10244,0.030
SingleSwingLearning,0.612,36053.536,80.934,10248,0.031
SingleSwingLearning,0.613,36139.152,75.091,10266,0.031
SingleSwingLearning,0.617,36221.813,72.152,10243,0.031
SingleSwingLearning,0.646,36306.756,74.422,10295,0.031
SingleSwingLearning,0.631,36397.841,80.956,10241,0.032
SingleSwingLearning,0.623,36487.778,79.717,10246,0.032
SingleSwingLearning,0.623,36572.319,74.097,10282,0.032
SingleSwingLearning,0.607,36660.560,78.060,10287,0.032
SingleSwingLearning,0.635,36746.195,75.097,10248,0.032
SingleSwingLearning,0.631,36833.365,76.702,10258,0.032
SingleSwingLearning,0.623,36923.497,79.974,10241,0.033
SingleSwingLearning,0.623,37014.663,80.655,10241,0.033
SingleSwingLearning,0.625,37101.991,77.419,10281,0.033
SingleSwingLearning,0.636,37186.840,75.283,10282,0.033
SingleSwingLearning,0.628,37269.872,73.713,10252,0.034
SingleSwingLearning,0.649,37352.494,72.376,10268,0.034
SingleSwingLearning,0.636,37434.343,71.614,10298,0.034
SingleSwingLearning,0.638,37518.818,74.200,10246,0.034
SingleSwingLearning,0.637,37602.378,73.312,10242,0.034
