Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.740,7788.381,12.165,10248,0.978
SaverLearning,0.765,7801.726,11.757,10245,0.978
SaverLearning,0.698,7814.882,11.627,10246,0.978
SaverLearning,0.747,7828.457,11.988,10248,0.979
SaverLearning,0.758,7841.687,11.649,10241,0.979
SaverLearning,0.714,7854.854,11.645,10242,0.979
SaverLearning,0.701,7868.220,11.847,10249,0.979
SaverLearning,0.726,7881.997,12.220,10254,0.979
SaverLearning,0.696,7895.456,11.938,10244,0.979
SaverLearning,0.693,7908.975,11.991,10246,0.979
SaverLearning,0.722,7922.591,12.051,10244,0.979
SaverLearning,0.759,7936.246,12.061,10243,0.979
SaverLearning,0.693,7949.211,11.446,10241,0.979
SaverLearning,0.702,7962.418,11.675,10243,0.979
SaverLearning,0.727,7975.771,11.812,10243,0.979
SaverLearning,0.682,7989.067,11.791,10246,0.979
SaverLearning,0.701,8002.183,11.598,10250,0.979
