Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.721,5642.867,9.266,10246,0.966
SaverLearning,0.701,5653.934,9.582,10254,0.966
SaverLearning,0.711,5664.839,9.423,10244,0.966
SaverLearning,0.731,5675.849,9.520,10251,0.966
SaverLearning,0.714,5686.723,9.408,10242,0.967
SaverLearning,0.725,5697.776,9.559,10246,0.967
SaverLearning,0.764,5708.822,9.503,10244,0.967
SaverLearning,0.710,5719.811,9.262,10242,0.967
SaverLearning,0.713,5730.848,9.539,10242,0.967
SaverLearning,0.704,5741.576,9.250,10248,0.967
SaverLearning,0.708,5752.348,9.309,10254,0.967
SaverLearning,0.742,5763.202,9.365,10245,0.967
SaverLearning,0.712,5774.171,9.496,10253,0.967
SaverLearning,0.717,5785.068,9.406,10245,0.967
SaverLearning,0.738,5795.906,9.321,10248,0.967
SaverLearning,0.738,5806.703,9.304,10251,0.967
SaverLearning,0.711,5817.540,9.343,10243,0.967
SaverLearning,0.693,5828.375,9.396,10247,0.967
SaverLearning,0.709,5839.141,9.308,10246,0.967
SaverLearning,0.706,5849.905,9.308,10242,0.967
SaverLearning,0.708,5860.601,9.237,10246,0.967
SaverLearning,0.718,5871.329,9.247,10242,0.968
SaverLearning,0.712,5882.021,9.210,10243,0.968
SaverLearning,0.753,5892.724,9.178,10248,0.968
SaverLearning,0.755,5903.632,9.399,10248,0.968
SaverLearning,0.704,5914.296,9.200,10255,0.968
SaverLearning,0.719,5925.023,9.247,10247,0.968
SaverLearning,0.744,5935.937,9.402,10242,0.968
SaverLearning,0.734,5946.609,9.175,10249,0.968
SaverLearning,0.742,5957.254,9.130,10248,0.968
SaverLearning,0.716,5968.019,9.303,10243,0.968
SaverLearning,0.729,5979.112,9.607,10242,0.968
SaverLearning,0.759,5990.165,9.533,10242,0.968
SaverLearning,0.735,6000.987,9.332,10256,0.968
SaverLearning,0.703,6011.766,9.312,10243,0.968
SaverLearning,0.700,6022.622,9.372,10250,0.968
SaverLearning,0.759,6033.336,9.195,10251,0.968
SaverLearning,0.730,6044.282,9.468,10246,0.968
SaverLearning,0.709,6055.163,9.412,10250,0.968
SaverLearning,0.718,6066.008,9.373,10245,0.968
SaverLearning,0.760,6077.032,9.488,10247,0.969
SaverLearning,0.728,6088.169,9.601,10254,0.969
SaverLearning,0.717,6099.244,9.571,10247,0.969
SaverLearning,0.743,6110.187,9.416,10251,0.969
SaverLearning,0.747,6120.842,9.178,10249,0.969
SaverLearning,0.761,6131.632,9.282,10243,0.969
SaverLearning,0.706,6142.376,9.280,10243,0.969
SaverLearning,0.708,6153.040,9.199,10245,0.969
SaverLearning,0.732,6164.018,9.475,10243,0.969
SaverLearning,0.713,6174.926,9.414,10251,0.969
SaverLearning,0.715,6185.651,9.250,10249,0.969
SaverLearning,0.756,6196.525,9.351,10252,0.969
SaverLearning,0.719,6207.205,9.197,10245,0.969
SaverLearning,0.767,6217.872,9.142,10248,0.969
SaverLearning,0.761,6228.890,9.479,10242,0.969
SaverLearning,0.745,6239.699,9.272,10242,0.969
SaverLearning,0.728,6250.679,9.466,10259,0.969
SaverLearning,0.734,6261.576,9.391,10251,0.969
SaverLearning,0.709,6272.227,9.194,10243,0.969
SaverLearning,0.710,6282.971,9.265,10244,0.969
SaverLearning,0.714,6293.754,9.298,10250,0.970
SaverLearning,0.767,6304.752,9.433,10249,0.970
SaverLearning,0.735,6315.684,9.414,10246,0.970
SaverLearning,0.755,6326.425,9.221,10246,0.970
SaverLearning,0.710,6337.212,9.303,10248,0.970
SaverLearning,0.719,6348.028,9.308,10244,0.970
