Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.741,5488.014,9.789,10243,0.968
SaverLearning,0.719,5499.258,9.646,10244,0.968
SaverLearning,0.729,5510.532,9.668,10243,0.969
SaverLearning,0.734,5522.179,9.999,10244,0.969
SaverLearning,0.707,5533.406,9.662,10252,0.969
SaverLearning,0.709,5544.635,9.602,10252,0.969
SaverLearning,0.703,5555.676,9.494,10245,0.969
SaverLearning,0.684,5566.941,9.712,10241,0.969
SaverLearning,0.716,5578.850,10.240,10247,0.969
SaverLearning,0.719,5591.115,10.589,10249,0.969
SaverLearning,0.699,5602.608,9.886,10243,0.969
SaverLearning,0.699,5613.924,9.760,10245,0.969
SaverLearning,0.700,5625.183,9.709,10258,0.969
SaverLearning,0.709,5636.623,9.854,10245,0.969
SaverLearning,0.715,5647.941,9.740,10254,0.969
SaverLearning,0.794,5659.746,10.080,10250,0.969
SaverLearning,0.726,5671.572,10.170,10245,0.969
SaverLearning,0.725,5683.008,9.863,10250,0.969
SaverLearning,0.731,5694.629,10.020,10244,0.969
SaverLearning,0.689,5705.797,9.634,10244,0.969
SaverLearning,0.700,5717.098,9.730,10253,0.970
SaverLearning,0.708,5728.448,9.763,10258,0.970
SaverLearning,0.737,5739.788,9.717,10251,0.970
SaverLearning,0.718,5751.219,9.828,10242,0.970
SaverLearning,0.706,5763.242,10.359,10253,0.970
SaverLearning,0.716,5774.868,10.022,10246,0.970
SaverLearning,0.733,5786.484,9.989,10257,0.970
SaverLearning,0.729,5798.099,9.985,10254,0.970
SaverLearning,0.694,5809.690,10.018,10243,0.970
SaverLearning,0.694,5821.489,10.202,10249,0.970
SaverLearning,0.694,5833.195,10.085,10271,0.970
SaverLearning,0.689,5844.581,9.832,10243,0.970
SaverLearning,0.692,5855.867,9.760,10247,0.970
SaverLearning,0.716,5867.178,9.727,10244,0.970
SaverLearning,0.708,5878.714,9.960,10252,0.970
SaverLearning,0.702,5890.703,10.359,10253,0.970
SaverLearning,0.695,5903.030,10.621,10248,0.970
SaverLearning,0.685,5914.421,9.814,10242,0.970
SaverLearning,0.726,5925.644,9.630,10242,0.970
SaverLearning,0.702,5937.337,10.108,10242,0.970
SaverLearning,0.698,5948.626,9.748,10253,0.971
SaverLearning,0.711,5959.864,9.675,10248,0.971
SaverLearning,0.722,5971.178,9.721,10252,0.971
SaverLearning,0.701,5982.781,9.987,10241,0.971
SaverLearning,0.736,5994.382,9.960,10247,0.971
SaverLearning,0.694,6006.230,10.207,10244,0.971
SaverLearning,0.767,6017.900,10.002,10253,0.971
SaverLearning,0.699,6029.039,9.584,10248,0.971
SaverLearning,0.711,6041.801,11.023,10245,0.971
SaverLearning,0.731,6053.663,10.214,10256,0.971
SaverLearning,0.683,6065.702,10.365,10248,0.971
SaverLearning,0.730,6076.837,9.559,10251,0.971
SaverLearning,0.723,6088.900,10.378,10247,0.971
