Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,3.017,7597.965,0.612,162,0.935
SaverLearning,3.002,7601.516,0.516,166,0.935
SaverLearning,3.069,7605.106,0.488,162,0.935
SaverLearning,3.036,7608.681,0.506,162,0.935
SaverLearning,3.060,7612.253,0.478,162,0.935
SaverLearning,3.100,7615.919,0.530,166,0.935
SaverLearning,2.999,7619.513,0.558,163,0.935
SaverLearning,3.021,7623.059,0.493,161,0.935
SaverLearning,3.047,7626.686,0.544,166,0.936
SaverLearning,3.067,7630.287,0.502,162,0.936
SaverLearning,3.122,7633.995,0.549,161,0.936
SaverLearning,3.027,7637.636,0.577,165,0.936
SaverLearning,3.084,7641.260,0.505,165,0.936
SaverLearning,2.969,7644.818,0.557,169,0.936
SaverLearning,2.920,7648.276,0.506,163,0.936
SaverLearning,2.977,7651.802,0.518,166,0.936
SaverLearning,2.980,7655.293,0.482,161,0.936
SaverLearning,3.040,7658.977,0.607,165,0.936
SaverLearning,2.991,7662.537,0.538,168,0.936
SaverLearning,3.079,7666.164,0.515,161,0.936
SaverLearning,3.023,7669.720,0.502,161,0.936
SaverLearning,3.036,7673.326,0.537,163,0.936
SaverLearning,3.112,7677.018,0.547,162,0.936
SaverLearning,3.060,7680.619,0.509,163,0.936
SaverLearning,3.058,7684.217,0.507,162,0.936
SaverLearning,3.042,7687.849,0.556,166,0.936
SaverLearning,3.093,7691.439,0.467,162,0.936
SaverLearning,3.034,7695.025,0.521,167,0.936
SaverLearning,3.069,7698.695,0.567,164,0.936
SaverLearning,3.069,7702.317,0.520,162,0.936
SaverLearning,3.095,7705.982,0.530,165,0.936
SaverLearning,3.103,7709.722,0.600,162,0.936
SaverLearning,3.044,7713.342,0.541,162,0.936
SaverLearning,3.050,7716.979,0.553,167,0.936
SaverLearning,3.097,7720.668,0.557,162,0.936
SaverLearning,3.012,7724.306,0.588,164,0.936
SaverLearning,3.033,7727.952,0.576,166,0.936
SaverLearning,3.003,7731.526,0.536,163,0.936
SaverLearning,3.079,7735.200,0.557,165,0.936
SaverLearning,3.052,7738.874,0.581,167,0.936
SaverLearning,3.113,7742.561,0.538,165,0.936
SaverLearning,3.048,7746.203,0.557,162,0.936
SaverLearning,3.083,7749.852,0.530,163,0.936
SaverLearning,3.073,7753.498,0.538,165,0.936
SaverLearning,3.115,7757.239,0.588,161,0.936
SaverLearning,3.167,7761.036,0.593,165,0.936
SaverLearning,3.023,7764.678,0.582,161,0.936
SaverLearning,3.122,7768.372,0.535,167,0.936
SaverLearning,3.105,7772.098,0.577,161,0.936
SaverLearning,3.075,7775.743,0.540,162,0.937
SaverLearning,3.107,7779.460,0.578,166,0.937
SaverLearning,3.123,7783.158,0.538,161,0.937
SaverLearning,3.068,7786.799,0.541,162,0.937
SaverLearning,3.052,7790.449,0.565,164,0.937
SaverLearning,3.046,7794.051,0.523,163,0.937
SaverLearning,3.076,7797.733,0.572,166,0.937
SaverLearning,3.052,7801.368,0.551,161,0.937
SaverLearning,3.079,7805.019,0.539,161,0.937
SaverLearning,3.045,7808.620,0.524,162,0.937
SaverLearning,3.061,7812.268,0.554,169,0.937
SaverLearning,3.084,7815.938,0.551,161,0.937
SaverLearning,3.043,7819.541,0.527,166,0.937
SaverLearning,3.156,7823.269,0.541,161,0.937
SaverLearning,3.048,7826.915,0.563,162,0.937
SaverLearning,3.075,7830.582,0.557,162,0.937
SaverLearning,3.076,7834.218,0.526,162,0.937
SaverLearning,3.086,7837.878,0.539,165,0.937
SaverLearning,3.075,7841.549,0.559,163,0.937
SaverLearning,3.064,7845.213,0.564,163,0.937
SaverLearning,3.015,7848.776,0.516,164,0.937
SaverLearning,3.036,7852.398,0.551,162,0.937
SaverLearning,3.081,7856.071,0.556,161,0.937
SaverLearning,3.110,7859.718,0.504,168,0.937
SaverLearning,3.053,7863.366,0.558,162,0.937
SaverLearning,3.044,7866.983,0.538,164,0.937
SaverLearning,3.139,7870.677,0.520,164,0.937
SaverLearning,3.053,7874.313,0.548,166,0.937
SaverLearning,3.101,7877.976,0.525,164,0.937
SaverLearning,3.080,7881.642,0.551,165,0.937
SaverLearning,3.076,7885.249,0.498,164,0.937
SaverLearning,3.114,7888.922,0.519,163,0.937
SaverLearning,2.976,7892.425,0.495,161,0.937
SaverLearning,3.036,7896.028,0.531,167,0.937
SaverLearning,3.020,7899.615,0.529,164,0.937
SaverLearning,3.115,7903.303,0.537,163,0.937
SaverLearning,3.047,7906.953,0.562,164,0.937
SaverLearning,3.050,7910.570,0.536,165,0.937
SaverLearning,3.064,7914.164,0.500,161,0.937
SaverLearning,3.045,7917.731,0.491,171,0.937
SaverLearning,3.051,7921.383,0.568,163,0.937
SaverLearning,3.090,7925.058,0.553,165,0.937
SaverLearning,3.047,7928.688,0.550,164,0.937
SaverLearning,3.073,7932.325,0.531,163,0.937
SaverLearning,3.061,7935.930,0.512,163,0.937
SaverLearning,3.091,7939.615,0.558,164,0.938
SaverLearning,3.041,7943.261,0.570,164,0.938
SaverLearning,3.079,7946.913,0.540,163,0.938
SaverLearning,3.014,7950.635,0.668,166,0.938
SaverLearning,2.975,7954.239,0.593,164,0.938
SaverLearning,3.042,7957.837,0.526,162,0.938
SaverLearning,3.002,7961.461,0.586,167,0.938
SaverLearning,3.117,7965.162,0.550,161,0.938
SaverLearning,3.027,7968.824,0.600,164,0.938
SaverLearning,2.948,7972.386,0.577,163,0.938
SaverLearning,3.033,7976.096,0.631,162,0.938
SaverLearning,3.072,7979.753,0.551,164,0.938
SaverLearning,3.074,7983.451,0.586,165,0.938
SaverLearning,3.059,7987.107,0.561,162,0.938
SaverLearning,3.082,7990.810,0.583,162,0.938
SaverLearning,3.078,7994.508,0.582,164,0.938
SaverLearning,3.088,7998.159,0.529,161,0.938
SaverLearning,3.095,8001.910,0.617,166,0.938
SaverLearning,3.053,8005.505,0.508,164,0.938
SaverLearning,2.992,8009.059,0.528,164,0.938
SaverLearning,3.049,8012.689,0.543,163,0.938
SaverLearning,3.085,8016.468,0.649,161,0.938
SaverLearning,3.064,8020.287,0.701,163,0.938
SaverLearning,3.106,8024.079,0.642,165,0.938
SaverLearning,3.014,8027.736,0.603,161,0.938
SaverLearning,3.023,8031.464,0.662,165,0.938
SaverLearning,3.064,8035.335,0.755,167,0.938
SaverLearning,3.034,8039.157,0.741,161,0.938
SaverLearning,3.028,8042.836,0.607,163,0.938
SaverLearning,3.050,8046.531,0.608,165,0.938
SaverLearning,3.008,8050.225,0.638,161,0.938
SaverLearning,3.003,8054.005,0.732,167,0.938
SaverLearning,3.017,8057.723,0.652,161,0.938
SaverLearning,3.084,8061.444,0.595,161,0.938
SaverLearning,3.040,8065.198,0.678,162,0.938
SaverLearning,2.997,8068.970,0.729,162,0.938
SaverLearning,3.031,8072.714,0.669,168,0.938
SaverLearning,3.108,8076.558,0.691,163,0.938
SaverLearning,3.112,8080.320,0.610,162,0.938
SaverLearning,3.088,8084.067,0.616,161,0.938
SaverLearning,3.053,8087.727,0.570,165,0.938
SaverLearning,3.060,8091.440,0.613,165,0.939
SaverLearning,3.095,8095.229,0.653,164,0.939
SaverLearning,3.080,8098.994,0.640,163,0.939
SaverLearning,3.014,8102.691,0.639,165,0.939
SaverLearning,3.105,8106.539,0.694,164,0.939
SaverLearning,3.002,8110.219,0.640,165,0.939
SaverLearning,3.063,8114.061,0.731,163,0.939
SaverLearning,3.127,8117.836,0.609,164,0.939
SaverLearning,3.033,8121.588,0.669,168,0.939
SaverLearning,3.084,8125.401,0.685,165,0.939
SaverLearning,3.092,8129.228,0.686,163,0.939
SaverLearning,3.164,8133.174,0.736,168,0.939
SaverLearning,3.076,8136.970,0.672,163,0.939
SaverLearning,3.052,8140.796,0.723,163,0.939
SaverLearning,3.068,8144.578,0.669,164,0.939
SaverLearning,3.109,8148.462,0.722,165,0.939
SaverLearning,3.067,8152.252,0.678,163,0.939
SaverLearning,3.097,8156.164,0.769,163,0.939
SaverLearning,3.055,8159.923,0.651,162,0.939
SaverLearning,3.005,8163.649,0.678,166,0.939
SaverLearning,3.038,8167.386,0.653,163,0.939
SaverLearning,3.091,8171.127,0.609,161,0.939
SaverLearning,3.071,8174.975,0.731,167,0.939
SaverLearning,3.077,8178.701,0.603,163,0.939
SaverLearning,2.986,8182.405,0.672,163,0.939
SaverLearning,3.113,8186.200,0.642,165,0.939
SaverLearning,3.066,8190.021,0.709,166,0.939
SaverLearning,3.068,8193.857,0.726,163,0.939
SaverLearning,3.055,8197.656,0.704,164,0.939
SaverLearning,3.035,8201.346,0.617,167,0.939
SaverLearning,3.075,8205.170,0.699,164,0.939
SaverLearning,3.123,8209.160,0.814,162,0.939
SaverLearning,3.048,8213.088,0.829,163,0.939
SaverLearning,3.074,8216.842,0.634,164,0.939
SaverLearning,3.100,8220.690,0.695,165,0.939
SaverLearning,3.102,8224.611,0.768,164,0.939
SaverLearning,3.112,8228.548,0.771,164,0.939
SaverLearning,3.062,8232.424,0.761,166,0.939
SaverLearning,3.050,8236.256,0.728,164,0.939
SaverLearning,3.064,8240.055,0.690,162,0.939
SaverLearning,3.076,8243.863,0.683,170,0.939
SaverLearning,3.049,8247.676,0.719,161,0.940
SaverLearning,3.063,8251.507,0.718,164,0.940
SaverLearning,3.062,8255.333,0.712,165,0.940
SaverLearning,3.037,8259.156,0.735,161,0.940
SaverLearning,3.045,8263.081,0.821,164,0.940
SaverLearning,3.106,8266.836,0.603,164,0.940
SaverLearning,3.082,8270.616,0.651,162,0.940
SaverLearning,3.097,8274.398,0.640,161,0.940
SaverLearning,3.082,8278.193,0.667,162,0.940
SaverLearning,3.144,8282.122,0.734,166,0.940
SaverLearning,3.062,8285.903,0.678,164,0.940
SaverLearning,3.037,8289.611,0.628,162,0.940
SaverLearning,3.028,8293.376,0.682,163,0.940
SaverLearning,3.046,8297.123,0.654,161,0.940
SaverLearning,3.047,8300.789,0.585,169,0.940
SaverLearning,3.065,8304.601,0.704,165,0.940
SaverLearning,3.107,8308.469,0.717,168,0.940
SaverLearning,2.948,8312.208,0.745,167,0.940
SaverLearning,3.046,8315.869,0.578,161,0.940
SaverLearning,3.042,8319.847,0.881,165,0.940
SaverLearning,3.031,8323.546,0.624,161,0.940
SaverLearning,3.021,8327.288,0.672,164,0.940
SaverLearning,3.145,8331.151,0.670,165,0.940
SaverLearning,3.088,8334.928,0.640,162,0.940
SaverLearning,3.062,8338.802,0.760,164,0.940
SaverLearning,3.052,8342.542,0.644,167,0.940
SaverLearning,3.068,8346.302,0.647,161,0.940
SaverLearning,3.045,8350.074,0.680,161,0.940
SaverLearning,3.041,8353.746,0.589,168,0.940
SaverLearning,3.114,8357.585,0.674,162,0.940
SaverLearning,3.074,8361.385,0.674,164,0.940
SaverLearning,3.111,8365.154,0.611,164,0.940
SaverLearning,3.150,8369.082,0.726,163,0.940
SaverLearning,3.072,8372.884,0.688,162,0.940
SaverLearning,3.046,8376.579,0.609,166,0.940
SaverLearning,3.153,8380.497,0.711,163,0.940
SaverLearning,3.086,8384.242,0.619,163,0.940
SaverLearning,2.987,8388.013,0.735,162,0.940
SaverLearning,3.064,8391.727,0.608,165,0.940
SaverLearning,3.127,8395.591,0.689,167,0.940
SaverLearning,2.963,8399.372,0.764,168,0.940
SaverLearning,3.046,8403.223,0.758,163,0.940
SaverLearning,3.021,8406.986,0.686,166,0.940
SaverLearning,3.118,8410.838,0.686,163,0.941
SaverLearning,3.048,8414.502,0.576,162,0.941
SaverLearning,3.064,8418.255,0.644,167,0.941
SaverLearning,3.109,8422.183,0.764,163,0.941
SaverLearning,3.041,8425.924,0.652,166,0.941
SaverLearning,2.998,8429.789,0.815,163,0.941
SaverLearning,3.127,8433.582,0.621,164,0.941
SaverLearning,3.090,8437.301,0.591,164,0.941
SaverLearning,2.991,8441.079,0.740,161,0.941
SaverLearning,2.999,8444.702,0.583,164,0.941
SaverLearning,3.108,8448.513,0.657,161,0.941
SaverLearning,3.006,8452.209,0.647,166,0.941
SaverLearning,3.095,8456.000,0.651,164,0.941
SaverLearning,3.088,8459.767,0.634,165,0.941
SaverLearning,3.055,8463.615,0.746,168,0.941
SaverLearning,3.084,8467.401,0.654,162,0.941
SaverLearning,3.142,8471.368,0.770,161,0.941
SaverLearning,3.076,8475.021,0.540,164,0.941
SaverLearning,3.108,8478.798,0.630,169,0.941
SaverLearning,3.089,8482.532,0.603,165,0.941
SaverLearning,3.074,8486.280,0.628,163,0.941
SaverLearning,3.049,8490.062,0.681,163,0.941
SaverLearning,3.038,8493.737,0.596,161,0.941
SaverLearning,3.137,8497.606,0.681,164,0.941
SaverLearning,3.065,8501.437,0.713,161,0.941
SaverLearning,3.138,8505.218,0.597,163,0.941
SaverLearning,3.061,8508.953,0.633,163,0.941
SaverLearning,3.058,8512.763,0.701,165,0.941
SaverLearning,3.058,8516.512,0.639,161,0.941
SaverLearning,3.021,8520.200,0.625,161,0.941
SaverLearning,3.081,8524.012,0.684,167,0.941
SaverLearning,3.066,8527.798,0.669,166,0.941
SaverLearning,3.075,8531.620,0.698,161,0.941
SaverLearning,3.054,8535.422,0.694,167,0.941
SaverLearning,3.061,8539.181,0.643,161,0.941
SaverLearning,3.041,8542.803,0.538,166,0.941
SaverLearning,3.012,8546.550,0.686,162,0.941
SaverLearning,3.050,8550.326,0.676,162,0.941
SaverLearning,3.109,8554.096,0.615,161,0.941
SaverLearning,3.049,8557.903,0.706,161,0.941
SaverLearning,3.131,8561.758,0.674,165,0.941
SaverLearning,3.072,8565.609,0.730,165,0.941
SaverLearning,3.061,8569.375,0.661,163,0.941
SaverLearning,3.131,8573.204,0.650,163,0.941
SaverLearning,3.083,8577.008,0.675,164,0.941
SaverLearning,3.063,8580.706,0.595,164,0.941
SaverLearning,3.077,8584.502,0.681,166,0.941
SaverLearning,2.992,8588.212,0.679,161,0.941
SaverLearning,3.037,8591.951,0.653,162,0.941
SaverLearning,3.015,8595.668,0.661,163,0.941
SaverLearning,3.103,8599.402,0.591,161,0.941
SaverLearning,3.073,8603.128,0.606,164,0.942
SaverLearning,3.059,8606.849,0.625,165,0.942
SaverLearning,3.028,8610.594,0.672,163,0.942
SaverLearning,3.122,8614.434,0.678,161,0.942
SaverLearning,3.034,8618.105,0.594,167,0.942
SaverLearning,3.088,8621.876,0.638,167,0.942
SaverLearning,3.120,8625.704,0.663,163,0.942
SaverLearning,3.074,8629.527,0.699,161,0.942
SaverLearning,3.065,8633.197,0.560,166,0.942
SaverLearning,3.091,8636.866,0.536,163,0.942
SaverLearning,3.101,8640.715,0.698,162,0.942
SaverLearning,3.052,8644.359,0.554,166,0.942
SaverLearning,3.115,8648.112,0.592,164,0.942
SaverLearning,3.112,8652.000,0.724,166,0.942
SaverLearning,3.047,8655.761,0.669,163,0.942
SaverLearning,3.036,8659.480,0.637,164,0.942
SaverLearning,3.032,8663.299,0.734,162,0.942
SaverLearning,3.034,8667.082,0.695,166,0.942
SaverLearning,3.141,8670.845,0.578,162,0.942
SaverLearning,3.064,8674.535,0.583,168,0.942
SaverLearning,3.091,8678.338,0.667,167,0.942
SaverLearning,3.065,8682.151,0.696,166,0.942
SaverLearning,3.041,8685.900,0.662,161,0.942
SaverLearning,3.093,8689.696,0.662,167,0.942
SaverLearning,3.113,8693.485,0.626,163,0.942
SaverLearning,3.110,8697.250,0.610,166,0.942
SaverLearning,3.006,8700.955,0.641,165,0.942
SaverLearning,3.058,8704.819,0.759,161,0.942
SaverLearning,3.035,8708.658,0.757,167,0.942
SaverLearning,2.954,8712.303,0.645,168,0.942
SaverLearning,2.955,8715.960,0.655,165,0.942
SaverLearning,2.990,8719.716,0.717,164,0.942
SaverLearning,3.037,8723.529,0.730,161,0.942
SaverLearning,3.000,8727.303,0.727,166,0.942
SaverLearning,2.998,8731.157,0.804,167,0.942
SaverLearning,3.085,8734.834,0.557,164,0.942
SaverLearning,3.094,8738.749,0.770,167,0.942
SaverLearning,2.987,8742.468,0.685,162,0.942
SaverLearning,3.053,8746.300,0.730,166,0.942
SaverLearning,3.046,8750.134,0.739,167,0.942
SaverLearning,3.023,8753.806,0.612,165,0.942
SaverLearning,3.092,8757.498,0.564,163,0.942
SaverLearning,3.124,8761.354,0.686,163,0.942
SaverLearning,3.117,8765.064,0.556,161,0.942
SaverLearning,3.075,8768.849,0.662,161,0.942
SaverLearning,3.037,8772.648,0.711,162,0.942
SaverLearning,3.060,8776.408,0.651,161,0.943
SaverLearning,3.113,8780.240,0.673,161,0.943
SaverLearning,3.120,8783.936,0.534,164,0.943
SaverLearning,3.013,8787.624,0.635,168,0.943
SaverLearning,3.084,8791.397,0.640,164,0.943
SaverLearning,3.096,8795.102,0.560,163,0.943
SaverLearning,3.067,8798.872,0.657,169,0.943
SaverLearning,3.068,8802.609,0.621,161,0.943
SaverLearning,3.055,8806.395,0.681,163,0.943
SaverLearning,3.109,8810.158,0.611,166,0.943
SaverLearning,3.082,8813.967,0.678,162,0.943
SaverLearning,3.065,8817.610,0.540,163,0.943
SaverLearning,3.119,8821.325,0.558,161,0.943
SaverLearning,3.015,8824.924,0.546,162,0.943
SaverLearning,3.057,8828.544,0.526,164,0.943
SaverLearning,3.073,8832.230,0.574,165,0.943
SaverLearning,3.076,8835.875,0.531,162,0.943
SaverLearning,3.128,8839.598,0.553,164,0.943
SaverLearning,3.109,8843.316,0.576,161,0.943
SaverLearning,3.079,8846.974,0.546,163,0.943
SaverLearning,3.103,8850.693,0.582,165,0.943
SaverLearning,3.058,8854.325,0.541,164,0.943
SaverLearning,3.033,8857.928,0.537,164,0.943
SaverLearning,3.023,8861.524,0.540,161,0.943
SaverLearning,3.070,8865.197,0.570,167,0.943
SaverLearning,3.052,8868.853,0.569,163,0.943
SaverLearning,3.082,8872.517,0.548,166,0.943
SaverLearning,3.089,8876.160,0.521,161,0.943
SaverLearning,3.107,8879.883,0.578,168,0.943
SaverLearning,3.116,8883.569,0.536,168,0.943
SaverLearning,3.106,8887.288,0.576,163,0.943
SaverLearning,3.118,8890.930,0.492,161,0.943
SaverLearning,3.072,8894.578,0.542,162,0.943
SaverLearning,3.053,8898.198,0.532,166,0.943
SaverLearning,3.097,8901.882,0.552,168,0.943
SaverLearning,3.058,8905.498,0.522,163,0.943
SaverLearning,3.085,8909.163,0.544,163,0.943
SaverLearning,3.033,8912.756,0.524,161,0.943
SaverLearning,3.046,8916.336,0.499,161,0.943
SaverLearning,3.044,8919.937,0.522,163,0.943
SaverLearning,3.056,8923.563,0.534,161,0.943
SaverLearning,3.091,8927.211,0.521,162,0.943
SaverLearning,3.096,8930.879,0.536,164,0.943
SaverLearning,3.065,8934.511,0.529,163,0.943
SaverLearning,3.100,8938.168,0.523,162,0.943
SaverLearning,3.041,8941.818,0.571,167,0.943
SaverLearning,3.067,8945.445,0.525,162,0.943
SaverLearning,3.023,8949.014,0.510,161,0.943
SaverLearning,3.071,8952.646,0.523,163,0.944
SaverLearning,2.981,8956.201,0.538,166,0.944
SaverLearning,3.078,8959.812,0.497,162,0.944
SaverLearning,3.023,8963.386,0.515,162,0.944
SaverLearning,2.991,8966.957,0.543,164,0.944
SaverLearning,2.983,8970.507,0.530,165,0.944
SaverLearning,3.000,8974.046,0.502,165,0.944
SaverLearning,3.055,8977.673,0.537,162,0.944
SaverLearning,3.063,8981.285,0.517,166,0.944
SaverLearning,3.049,8984.912,0.544,161,0.944
SaverLearning,3.044,8988.492,0.503,161,0.944
SaverLearning,3.074,8992.132,0.532,162,0.944
SaverLearning,3.029,8995.731,0.536,168,0.944
SaverLearning,3.158,8999.497,0.561,162,0.944
SaverLearning,3.042,9003.082,0.511,163,0.944
SaverLearning,3.009,9006.649,0.523,162,0.944
SaverLearning,3.103,9010.317,0.530,165,0.944
SaverLearning,3.020,9013.948,0.575,164,0.944
SaverLearning,3.077,9017.612,0.552,169,0.944
SaverLearning,3.115,9021.309,0.546,166,0.944
SaverLearning,3.119,9025.036,0.571,169,0.944
SaverLearning,3.076,9028.672,0.525,162,0.944
SaverLearning,3.006,9032.301,0.588,163,0.944
SaverLearning,2.976,9035.828,0.518,163,0.944
SaverLearning,3.000,9039.433,0.568,163,0.944
SaverLearning,3.000,9043.035,0.564,161,0.944
SaverLearning,2.962,9046.551,0.519,166,0.944
SaverLearning,3.048,9050.194,0.559,165,0.944
SaverLearning,3.054,9053.828,0.544,162,0.944
SaverLearning,3.115,9057.565,0.579,162,0.944
SaverLearning,3.007,9061.158,0.551,162,0.944
SaverLearning,3.024,9064.797,0.575,164,0.944
SaverLearning,3.084,9068.425,0.511,163,0.944
SaverLearning,3.047,9072.023,0.516,162,0.944
SaverLearning,3.047,9075.619,0.513,162,0.944
SaverLearning,3.102,9079.276,0.520,168,0.944
SaverLearning,3.092,9082.942,0.536,161,0.944
SaverLearning,3.123,9086.658,0.553,166,0.944
SaverLearning,3.043,9090.261,0.523,162,0.944
SaverLearning,2.983,9093.836,0.553,166,0.944
SaverLearning,3.045,9097.441,0.524,161,0.944
SaverLearning,3.076,9101.193,0.625,170,0.944
SaverLearning,3.011,9104.818,0.579,164,0.944
SaverLearning,3.082,9108.459,0.526,162,0.944
SaverLearning,3.066,9112.121,0.562,166,0.944
SaverLearning,3.057,9115.745,0.534,162,0.944
SaverLearning,3.059,9119.370,0.532,166,0.944
SaverLearning,3.034,9122.931,0.495,166,0.944
SaverLearning,3.044,9126.581,0.570,163,0.944
SaverLearning,3.062,9130.262,0.582,164,0.945
SaverLearning,3.059,9133.901,0.546,168,0.945
SaverLearning,3.074,9137.558,0.548,164,0.945
SaverLearning,3.076,9141.195,0.525,165,0.945
SaverLearning,3.108,9144.920,0.582,168,0.945
SaverLearning,3.044,9148.537,0.535,166,0.945
SaverLearning,3.043,9152.119,0.504,165,0.945
SaverLearning,3.026,9155.714,0.535,166,0.945
SaverLearning,3.061,9159.350,0.537,163,0.945
SaverLearning,3.087,9163.040,0.566,166,0.945
SaverLearning,3.065,9166.671,0.530,166,0.945
SaverLearning,3.087,9170.323,0.529,161,0.945
SaverLearning,3.065,9174.025,0.597,163,0.945
SaverLearning,3.061,9177.665,0.545,167,0.945
SaverLearning,3.078,9181.331,0.550,164,0.945
SaverLearning,3.096,9185.060,0.594,165,0.945
SaverLearning,3.103,9188.759,0.559,161,0.945
SaverLearning,3.074,9192.414,0.545,164,0.945
SaverLearning,3.045,9196.016,0.520,162,0.945
SaverLearning,3.032,9199.644,0.558,163,0.945
SaverLearning,3.083,9203.298,0.536,161,0.945
SaverLearning,3.041,9206.890,0.514,162,0.945
SaverLearning,3.004,9210.523,0.590,164,0.945
SaverLearning,3.056,9214.198,0.579,164,0.945
SaverLearning,3.109,9217.883,0.539,161,0.945
SaverLearning,3.087,9221.586,0.576,166,0.945
SaverLearning,3.063,9225.248,0.558,163,0.945
SaverLearning,3.089,9228.946,0.570,163,0.945
SaverLearning,3.026,9232.574,0.550,161,0.945
SaverLearning,3.006,9236.163,0.549,168,0.945
SaverLearning,3.020,9239.814,0.595,170,0.945
SaverLearning,3.038,9243.376,0.491,165,0.945
SaverLearning,3.004,9246.944,0.531,169,0.945
SaverLearning,3.040,9250.558,0.542,167,0.945
SaverLearning,3.086,9254.251,0.573,165,0.945
SaverLearning,3.028,9257.886,0.571,165,0.945
SaverLearning,3.029,9261.468,0.520,161,0.945
SaverLearning,3.083,9265.119,0.533,164,0.945
SaverLearning,3.046,9268.713,0.513,168,0.945
SaverLearning,3.071,9272.346,0.526,169,0.945
SaverLearning,3.065,9276.021,0.572,168,0.945
SaverLearning,3.054,9279.628,0.518,166,0.945
SaverLearning,3.066,9283.306,0.576,162,0.945
SaverLearning,3.102,9287.006,0.560,163,0.945
SaverLearning,3.043,9290.617,0.534,162,0.945
SaverLearning,3.055,9294.268,0.554,162,0.945
SaverLearning,3.050,9297.851,0.499,163,0.945
SaverLearning,3.135,9301.585,0.563,168,0.945
SaverLearning,3.019,9305.148,0.510,162,0.946
SaverLearning,3.032,9308.724,0.509,162,0.946
SaverLearning,3.090,9312.384,0.534,166,0.946
SaverLearning,2.971,9315.940,0.549,164,0.946
SaverLearning,3.074,9319.613,0.563,170,0.946
SaverLearning,3.015,9323.230,0.564,163,0.946
SaverLearning,3.077,9326.875,0.531,161,0.946
SaverLearning,3.084,9330.591,0.593,162,0.946
SaverLearning,3.009,9334.268,0.626,162,0.946
SaverLearning,3.072,9337.895,0.519,166,0.946
SaverLearning,3.082,9341.567,0.553,162,0.946
SaverLearning,3.051,9345.214,0.555,165,0.946
SaverLearning,3.075,9348.879,0.553,162,0.946
SaverLearning,3.048,9352.481,0.517,161,0.946
SaverLearning,3.016,9356.037,0.506,165,0.946
SaverLearning,3.022,9359.659,0.557,166,0.946
SaverLearning,3.073,9363.301,0.536,161,0.946
SaverLearning,3.028,9366.858,0.498,161,0.946
SaverLearning,3.002,9370.405,0.514,165,0.946
SaverLearning,2.986,9373.927,0.503,169,0.946
SaverLearning,3.098,9377.599,0.540,162,0.946
SaverLearning,3.053,9381.263,0.574,161,0.946
SaverLearning,3.050,9384.892,0.545,162,0.946
SaverLearning,3.074,9388.507,0.508,162,0.946
SaverLearning,3.053,9392.182,0.586,161,0.946
SaverLearning,3.087,9395.852,0.546,164,0.946
SaverLearning,3.063,9399.461,0.513,168,0.946
SaverLearning,3.079,9403.097,0.522,162,0.946
SaverLearning,3.023,9406.649,0.497,165,0.946
SaverLearning,3.009,9410.221,0.527,165,0.946
SaverLearning,3.084,9413.899,0.557,163,0.946
SaverLearning,3.091,9417.513,0.490,163,0.946
SaverLearning,3.074,9421.189,0.563,166,0.946
SaverLearning,3.056,9424.823,0.542,167,0.946
SaverLearning,3.046,9428.488,0.581,162,0.946
SaverLearning,3.066,9432.129,0.539,162,0.946
SaverLearning,3.033,9435.696,0.499,161,0.946
SaverLearning,3.062,9439.310,0.518,164,0.946
SaverLearning,3.061,9443.000,0.588,168,0.946
SaverLearning,3.085,9446.683,0.561,162,0.946
SaverLearning,3.041,9450.303,0.543,167,0.946
SaverLearning,3.009,9453.855,0.508,164,0.946
SaverLearning,3.107,9457.546,0.546,161,0.946
SaverLearning,3.047,9461.158,0.529,164,0.946
SaverLearning,3.123,9464.936,0.612,161,0.946
SaverLearning,3.093,9468.619,0.553,168,0.946
SaverLearning,3.098,9472.329,0.573,163,0.946
SaverLearning,3.089,9475.987,0.533,166,0.946
SaverLearning,3.057,9479.618,0.536,161,0.946
SaverLearning,3.033,9483.265,0.573,167,0.946
SaverLearning,3.073,9486.920,0.543,166,0.946
SaverLearning,3.086,9490.630,0.584,167,0.946
SaverLearning,3.072,9494.285,0.550,163,0.946
SaverLearning,3.018,9497.865,0.528,164,0.946
SaverLearning,3.024,9501.514,0.589,165,0.946
SaverLearning,2.989,9505.115,0.578,162,0.946
SaverLearning,3.000,9508.663,0.515,161,0.946
SaverLearning,3.112,9512.320,0.512,167,0.947
SaverLearning,3.088,9515.990,0.548,164,0.947
SaverLearning,3.017,9519.537,0.495,161,0.947
SaverLearning,3.045,9523.194,0.573,161,0.947
SaverLearning,3.119,9526.857,0.509,163,0.947
SaverLearning,3.106,9530.536,0.539,162,0.947
SaverLearning,3.032,9534.118,0.514,169,0.947
SaverLearning,3.015,9537.660,0.495,163,0.947
SaverLearning,3.077,9541.304,0.532,163,0.947
SaverLearning,3.092,9544.953,0.524,164,0.947
SaverLearning,3.108,9548.595,0.502,162,0.947
SaverLearning,3.025,9552.141,0.487,162,0.947
SaverLearning,3.073,9555.735,0.486,172,0.947
SaverLearning,3.063,9559.403,0.565,167,0.947
SaverLearning,3.069,9563.006,0.499,165,0.947
SaverLearning,3.133,9566.684,0.509,166,0.947
SaverLearning,3.090,9570.327,0.518,163,0.947
SaverLearning,2.998,9573.920,0.558,167,0.947
