Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.712,1499.152,7.159,10252,0.916
SaverLearning,0.689,1507.532,7.106,10242,0.917
SaverLearning,0.698,1515.886,7.067,10241,0.917
SaverLearning,0.684,1524.255,7.113,10244,0.918
SaverLearning,0.706,1532.679,7.127,10252,0.918
SaverLearning,0.692,1540.966,7.009,10248,0.918
SaverLearning,0.731,1549.429,7.146,10251,0.919
SaverLearning,0.675,1558.227,7.535,10253,0.919
SaverLearning,0.714,1567.098,7.535,10252,0.920
SaverLearning,0.709,1575.870,7.445,10247,0.920
SaverLearning,0.685,1584.525,7.355,10250,0.921
SaverLearning,0.728,1593.236,7.380,10245,0.921
SaverLearning,0.684,1601.967,7.435,10249,0.922
SaverLearning,0.782,1610.578,7.209,10251,0.922
SaverLearning,0.681,1619.076,7.238,10261,0.922
SaverLearning,0.673,1627.687,7.336,10249,0.923
SaverLearning,0.680,1636.466,7.493,10257,0.923
SaverLearning,0.706,1645.351,7.558,10260,0.924
SaverLearning,0.673,1654.139,7.499,10244,0.924
SaverLearning,0.680,1662.858,7.422,10241,0.924
SaverLearning,0.687,1671.663,7.492,10252,0.925
SaverLearning,0.676,1680.439,7.463,10245,0.925
SaverLearning,0.680,1689.227,7.482,10266,0.926
SaverLearning,0.672,1697.907,7.416,10257,0.926
SaverLearning,0.682,1706.513,7.313,10257,0.926
SaverLearning,0.673,1715.398,7.579,10246,0.927
SaverLearning,0.683,1723.981,7.300,10249,0.927
SaverLearning,0.676,1732.720,7.459,10246,0.928
SaverLearning,0.686,1741.452,7.430,10245,0.928
SaverLearning,0.683,1750.232,7.469,10254,0.928
SaverLearning,0.686,1758.944,7.395,10247,0.929
SaverLearning,0.678,1767.610,7.387,10247,0.929
SaverLearning,0.699,1776.432,7.408,10250,0.929
SaverLearning,0.700,1785.086,7.317,10241,0.930
SaverLearning,0.678,1793.412,7.060,10241,0.930
SaverLearning,0.674,1801.993,7.321,10252,0.930
SaverLearning,0.719,1810.585,7.272,10243,0.931
SaverLearning,0.714,1819.132,7.212,10250,0.931
SaverLearning,0.676,1827.752,7.352,10244,0.931
SaverLearning,0.686,1836.590,7.532,10259,0.932
SaverLearning,0.680,1845.398,7.517,10246,0.932
SaverLearning,0.686,1854.182,7.464,10253,0.932
SaverLearning,0.704,1862.870,7.372,10243,0.933
SaverLearning,0.666,1871.596,7.451,10244,0.933
SaverLearning,0.685,1880.494,7.573,10243,0.933
SaverLearning,0.670,1889.271,7.474,10251,0.934
SaverLearning,0.698,1898.053,7.453,10250,0.934
SaverLearning,0.683,1906.826,7.482,10244,0.934
SaverLearning,0.692,1915.347,7.228,10247,0.934
SaverLearning,0.691,1924.066,7.420,10256,0.935
SaverLearning,0.711,1933.219,7.825,10256,0.935
SaverLearning,0.673,1942.273,7.782,10247,0.935
SaverLearning,0.681,1951.119,7.557,10251,0.936
SaverLearning,0.677,1960.149,7.726,10243,0.936
SaverLearning,0.686,1969.019,7.570,10256,0.936
SaverLearning,0.684,1977.954,7.638,10251,0.936
SaverLearning,0.690,1986.795,7.542,10251,0.937
SaverLearning,0.687,1995.681,7.564,10242,0.937
SaverLearning,0.686,2004.491,7.509,10241,0.937
SaverLearning,0.729,2013.290,7.477,10250,0.938
SaverLearning,0.684,2022.183,7.590,10254,0.938
SaverLearning,0.676,2030.877,7.404,10243,0.938
SaverLearning,0.681,2039.607,7.460,10255,0.938
SaverLearning,0.763,2048.690,7.702,10253,0.939
SaverLearning,0.675,2057.839,7.840,10253,0.939
SaverLearning,0.684,2066.735,7.590,10254,0.939
SaverLearning,0.676,2075.445,7.439,10255,0.939
SaverLearning,0.726,2084.480,7.694,10250,0.940
SaverLearning,0.706,2093.243,7.437,10241,0.940
SaverLearning,0.699,2101.992,7.424,10246,0.940
SaverLearning,0.723,2110.851,7.543,10264,0.940
SaverLearning,0.684,2119.702,7.548,10243,0.941
SaverLearning,0.690,2128.837,7.805,10241,0.941
SaverLearning,0.684,2137.822,7.660,10247,0.941
SaverLearning,0.695,2146.701,7.584,10241,0.941
SaverLearning,0.692,2155.533,7.520,10250,0.942
SaverLearning,0.681,2164.291,7.450,10249,0.942
SaverLearning,0.707,2173.198,7.553,10255,0.942
SaverLearning,0.697,2182.167,7.640,10248,0.942
SaverLearning,0.683,2191.021,7.552,10245,0.942
SaverLearning,0.689,2200.060,7.717,10248,0.943
SaverLearning,0.676,2209.069,7.671,10247,0.943
SaverLearning,0.676,2218.119,7.744,10248,0.943
SaverLearning,0.716,2227.181,7.720,10254,0.943
SaverLearning,0.683,2236.204,7.709,10244,0.944
SaverLearning,0.679,2245.280,7.753,10241,0.944
SaverLearning,0.687,2254.415,7.819,10252,0.944
SaverLearning,0.692,2263.502,7.741,10245,0.944
SaverLearning,0.698,2272.666,7.830,10251,0.944
SaverLearning,0.710,2281.712,7.682,10254,0.945
SaverLearning,0.708,2290.787,7.735,10278,0.945
SaverLearning,0.709,2299.547,7.445,10252,0.945
SaverLearning,0.703,2308.587,7.685,10245,0.945
SaverLearning,0.676,2317.624,7.735,10250,0.945
SaverLearning,0.727,2326.414,7.427,10241,0.946
SaverLearning,0.722,2335.552,7.798,10248,0.946
